"","plot_name","treatment","natives","non_natives","number_focal_sp","cover_focal_sp","forbs","graminoids","legumes","bare_ground","non_focal_inv1","non_focal_inv2","background_management","site_type","year","species","site_name","datum","municipality","longitude","latitude","northing","easting","elevation","plotID","elevation_rescaled","natives_percentage","non_natives_percentage","cover_focal_sp_percentage","forbs_percentage","graminoids_percentage","legumes_percentage","bare_ground_percentage","non_focal_inv1_percentage","non_focal_inv2_percentage","natives_prop","non_natives_prop","cover_focal_sp_prop","forbs_prop","graminoids_prop","legumes_prop","bare_ground_prop","non_focal_inv1_prop","non_focal_inv2_prop","natives_prop_rescaled","non_natives_prop_rescaled","cover_focal_sp_prop_rescaled","forbs_prop_rescaled","graminoids_prop_rescaled","legumes_prop_rescaled","bare_ground_prop_rescaled","non_focal_inv1_prop_rescaled","non_focal_inv2_prop_rescaled"
"573","C1","control",7,2,3,2,4,5,6,6,NA,NA,"no","gravelpit_riverside",2022,"erigeron","E 9.1","09.06.2022 00:00","Sedrun",8.7766863,46.676651,2702290.38,1170220.699,1329.869751,"E 9.1_C1",0.488762935937336,62.5,0.55,0.55,7.5,17.5,37.5,37.5,NA,NA,0.625,0.0055,0.0055,0.075,0.175,0.375,0.375,NA,NA,0.703733727810651,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.2006,0.428714285714286,0.428714285714286,NA,NA
"574","R1","removal",7,1,9,1,4,3,6,6,NA,NA,"no","gravelpit_riverside_roadside",2022,"erigeron","E 9.2","09.06.2022 00:00","Sedrun",8.7772717,46.676071,2702336.26,1170157.003,1366.599609,"E 9.2_R1",0.511397632745279,62.5,0.05,0.05,7.5,3,37.5,37.5,NA,NA,0.625,5e-04,5e-04,0.075,0.03,0.375,0.375,NA,NA,0.703733727810651,0.00157028571428571,0.00157028571428571,0.0807711328349626,0.0352171428571429,0.428714285714286,0.428714285714286,NA,NA
"575","C1","control",6,2,11,2,3,4,5,7,NA,NA,"no","gravelpit_riverside_roadside",2022,"erigeron","E 9.2","09.06.2022 00:00","Sedrun",8.7772717,46.676071,2702336.26,1170157.003,1366.599609,"E 9.2_C1",0.511397632745279,37.5,0.55,0.55,3,7.5,17.5,62.5,NA,NA,0.375,0.0055,0.0055,0.03,0.075,0.175,0.625,NA,NA,0.408467455621302,0.00727314285714286,0.00727314285714286,0.0291207590569293,0.0865428571428571,0.2006,0.713857142857143,NA,NA
"576","R2","removal",8,1,8,1,5,5,6,5,NA,NA,"no","gravelpit_riverside_roadside",2022,"erigeron","E 9.2","09.06.2022 00:00","Sedrun",8.7772717,46.676071,2702336.26,1170157.003,1366.599609,"E 9.2_R2",0.511397632745279,87.5,0.05,0.05,17.5,17.5,37.5,17.5,NA,NA,0.875,5e-04,5e-04,0.175,0.175,0.375,0.175,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.195549741230592,0.2006,0.428714285714286,0.2006,NA,NA
"577","C2","control",8,1,5,1,5,7,4,3,NA,NA,"no","gravelpit_riverside_roadside",2022,"erigeron","E 9.2","09.06.2022 00:00","Sedrun",8.7772717,46.676071,2702336.26,1170157.003,1366.599609,"E 9.2_C2",0.511397632745279,87.5,0.05,0.05,17.5,62.5,7.5,3,NA,NA,0.875,5e-04,5e-04,0.175,0.625,0.075,0.03,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.195549741230592,0.713857142857143,0.0865428571428571,0.0352171428571429,NA,NA
"578","R1","removal",8,1,5,1,4,3,7,5,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_R1",0.438595905585073,87.5,0.05,0.05,7.5,3,62.5,17.5,NA,NA,0.875,5e-04,5e-04,0.075,0.03,0.625,0.175,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.0807711328349626,0.0352171428571429,0.713857142857143,0.2006,NA,NA
"579","C1","control",8,1,6,1,3,3,8,5,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_C1",0.438595905585073,87.5,0.05,0.05,3,3,87.5,17.5,NA,NA,0.875,5e-04,5e-04,0.03,0.03,0.875,0.175,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.0291207590569293,0.0352171428571429,0.999,0.2006,NA,NA
"580","R2","removal",8,3,21,3,4,2,8,3,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_R2",0.438595905585073,87.5,3,3,7.5,0.55,87.5,3,NA,NA,0.875,0.03,0.03,0.075,0.0055,0.875,0.03,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.0807711328349626,0.00727314285714286,0.999,0.0352171428571429,NA,NA
"581","C2","control",8,2,23,2,6,3,7,2,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_C2",0.438595905585073,87.5,0.55,0.55,37.5,3,62.5,0.55,NA,NA,0.875,0.0055,0.0055,0.375,0.03,0.625,0.0055,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.0352171428571429,0.713857142857143,0.00727314285714286,NA,NA
"582","R3","removal",8,2,11,2,6,2,6,3,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_R3",0.438595905585073,87.5,0.55,0.55,37.5,0.55,37.5,3,NA,NA,0.875,0.0055,0.0055,0.375,0.0055,0.375,0.03,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.00727314285714286,0.428714285714286,0.0352171428571429,NA,NA
"583","C3","control",8,1,7,1,5,5,7,2,NA,NA,"no","roadside_wastedump",2022,"erigeron","E 8.1","09.06.2022 00:00","Medels",8.8550215,46.675244,2708285.328,1170169.524,1248.462524,"E 8.1_C3",0.438595905585073,87.5,0.05,0.05,17.5,17.5,62.5,0.55,NA,NA,0.875,5e-04,5e-04,0.175,0.175,0.625,0.0055,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.195549741230592,0.2006,0.713857142857143,0.00727314285714286,NA,NA
"584","R1","removal",8,1,1,1,5,4,7,3,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_R1",0.531664455034811,87.5,0.05,0.05,17.5,7.5,62.5,3,NA,NA,0.875,5e-04,5e-04,0.175,0.075,0.625,0.03,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.195549741230592,0.0865428571428571,0.713857142857143,0.0352171428571429,NA,NA
"585","C1","control",8,1,2,1,6,4,8,1,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_C1",0.531664455034811,87.5,0.05,0.05,37.5,7.5,87.5,0.05,NA,NA,0.875,5e-04,5e-04,0.375,0.075,0.875,5e-04,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.425106958021852,0.0865428571428571,0.999,0.00157028571428571,NA,NA
"586","R2","removal",8,0,0,0,6,6,7,1,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_R2",0.531664455034811,87.5,0,0,37.5,37.5,62.5,0.05,NA,NA,0.875,0,0,0.375,0.375,0.625,5e-04,NA,NA,0.999,0.001,0.001,0.425106958021852,0.428714285714286,0.713857142857143,0.00157028571428571,NA,NA
"587","C2","control",8,1,3,1,4,6,7,1,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_C2",0.531664455034811,87.5,0.05,0.05,7.5,37.5,62.5,0.05,NA,NA,0.875,5e-04,5e-04,0.075,0.375,0.625,5e-04,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.0807711328349626,0.428714285714286,0.713857142857143,0.00157028571428571,NA,NA
"588","R3","removal",8,0,0,0,5,7,6,3,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_R3",0.531664455034811,87.5,0,0,17.5,62.5,37.5,3,NA,NA,0.875,0,0,0.175,0.625,0.375,0.03,NA,NA,0.999,0.001,0.001,0.195549741230592,0.713857142857143,0.428714285714286,0.0352171428571429,NA,NA
"589","C3","control",8,0,0,0,4,5,8,1,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_C3",0.531664455034811,87.5,0,0,7.5,17.5,87.5,0.05,NA,NA,0.875,0,0,0.075,0.175,0.875,5e-04,NA,NA,0.999,0.001,0.001,0.0807711328349626,0.2006,0.999,0.00157028571428571,NA,NA
"590","R4","removal",8,1,2,1,4,6,8,2,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_R4",0.531664455034811,87.5,0.05,0.05,7.5,37.5,87.5,0.55,NA,NA,0.875,5e-04,5e-04,0.075,0.375,0.875,0.0055,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.0807711328349626,0.428714285714286,0.999,0.00727314285714286,NA,NA
"591","C4","control",8,1,1,1,3,7,7,0,NA,NA,"no","roadside",2022,"erigeron","E 10.1","09.06.2022 00:00","Platta CHECK",8.8517452,46.653689,2708077.858,1167769.486,1399.487061,"E 10.1_C4",0.531664455034811,87.5,0.05,0.05,3,62.5,62.5,0,NA,NA,0.875,5e-04,5e-04,0.03,0.625,0.625,0,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.0291207590569293,0.713857142857143,0.713857142857143,0.001,NA,NA
"592","R1","removal",8,2,3,2,4,6,8,1,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_R1",0.450873922795711,87.5,0.55,0.55,7.5,37.5,87.5,0.05,NA,NA,0.875,0.0055,0.0055,0.075,0.375,0.875,5e-04,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.428714285714286,0.999,0.00157028571428571,NA,NA
"593","C1","control",8,2,5,2,3,5,8,1,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_C1",0.450873922795711,87.5,0.55,0.55,3,17.5,87.5,0.05,NA,NA,0.875,0.0055,0.0055,0.03,0.175,0.875,5e-04,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.0291207590569293,0.2006,0.999,0.00157028571428571,NA,NA
"594","R2","removal",8,2,22,2,5,5,7,2,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_R2",0.450873922795711,87.5,0.55,0.55,17.5,17.5,62.5,0.55,NA,NA,0.875,0.0055,0.0055,0.175,0.175,0.625,0.0055,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.2006,0.713857142857143,0.00727314285714286,NA,NA
"595","C2","control",8,3,52,3,4,3,8,3,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_C2",0.450873922795711,87.5,3,3,7.5,3,87.5,3,NA,NA,0.875,0.03,0.03,0.075,0.03,0.875,0.03,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.0807711328349626,0.0352171428571429,0.999,0.0352171428571429,NA,NA
"596","R3","removal",8,2,21,2,4,6,7,2,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_R3",0.450873922795711,87.5,0.55,0.55,7.5,37.5,62.5,0.55,NA,NA,0.875,0.0055,0.0055,0.075,0.375,0.625,0.0055,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.428714285714286,0.713857142857143,0.00727314285714286,NA,NA
"597","C3","control",8,3,27,3,3,7,6,2,NA,NA,"no","roadside",2022,"erigeron","E 8.2","07.06.2022 00:00","Disentis",8.8394473,46.701208,2707042.458,1173033.661,1268.386353,"E 8.2_C3",0.450873922795711,87.5,3,3,3,62.5,37.5,0.55,NA,NA,0.875,0.03,0.03,0.03,0.625,0.375,0.0055,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.0291207590569293,0.713857142857143,0.428714285714286,0.00727314285714286,NA,NA
"598","R1","removal",8,3,8,3,6,5,5,4,NA,NA,"no","roadside_riverside",2022,"erigeron","E 8.3","08.06.2022 00:00","Disentis",8.836918,46.695004,2706861.361,1172340.724,1265.730103,"E 8.3_R1",0.449237014387404,87.5,3,3,37.5,17.5,17.5,7.5,NA,NA,0.875,0.03,0.03,0.375,0.175,0.175,0.075,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.2006,0.2006,0.0865428571428571,NA,NA
"599","C1","control",8,2,3,2,8,5,2,0,NA,NA,"no","roadside_riverside",2022,"erigeron","E 8.3","08.06.2022 00:00","Disentis",8.836918,46.695004,2706861.361,1172340.724,1265.730103,"E 8.3_C1",0.449237014387404,87.5,0.55,0.55,87.5,17.5,0.55,0,NA,NA,0.875,0.0055,0.0055,0.875,0.175,0.0055,0,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.999,0.2006,0.00727314285714286,0.001,NA,NA
"600","R1","removal",7,1,1,1,5,5,5,6,NA,NA,"no","Parking",2022,"erigeron","E 8.4","08.06.2022 00:00","Disentis",8.8422542,46.699925,2707259.619,1172894.909,1230.822144,"E 8.4_R1",0.427725058960049,62.5,0.05,0.05,17.5,17.5,17.5,37.5,NA,NA,0.625,5e-04,5e-04,0.175,0.175,0.175,0.375,NA,NA,0.703733727810651,0.00157028571428571,0.00157028571428571,0.195549741230592,0.2006,0.2006,0.428714285714286,NA,NA
"601","C1","control",7,1,2,1,4,3,7,6,NA,NA,"no","Parking",2022,"erigeron","E 8.4","08.06.2022 00:00","Disentis",8.8422542,46.699925,2707259.619,1172894.909,1230.822144,"E 8.4_C1",0.427725058960049,62.5,0.05,0.05,7.5,3,62.5,37.5,NA,NA,0.625,5e-04,5e-04,0.075,0.03,0.625,0.375,NA,NA,0.703733727810651,0.00157028571428571,0.00157028571428571,0.0807711328349626,0.0352171428571429,0.713857142857143,0.428714285714286,NA,NA
"602","R1","removal",6,0,0,0,6,0,3,7,NA,NA,"no","roadside",2022,"erigeron","E 11.1","31.05.2022 00:00","Fidaz",9.323815,46.85153,2743672.549,1190513.453,1396.261597,"E 11.1_R1",0.529676769710655,37.5,0,0,37.5,0,3,62.5,NA,NA,0.375,0,0,0.375,0,0.03,0.625,NA,NA,0.408467455621302,0.001,0.001,0.425106958021852,0.001,0.0352171428571429,0.713857142857143,NA,NA
"603","R1","removal",8,1,1,1,6,6,4,2,NA,NA,"no","roadside",2022,"erigeron","E 14.1","09.06.2022 00:00","Lukmanier (TI)",8.8069242,46.552884,2704843.295,1156505.644,1823.740601,"E 14.1_R1",0.793109795977764,87.5,0.05,0.05,37.5,37.5,7.5,0.55,NA,NA,0.875,5e-04,5e-04,0.375,0.375,0.075,0.0055,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.425106958021852,0.428714285714286,0.0865428571428571,0.00727314285714286,NA,NA
"604","C1","control",8,2,7,2,6,6,3,3,NA,NA,"no","roadside",2022,"erigeron","E 14.1","09.06.2022 00:00","Lukmanier (TI)",8.8069242,46.552884,2704843.295,1156505.644,1823.740601,"E 14.1_C1",0.793109795977764,87.5,0.55,0.55,37.5,37.5,3,3,NA,NA,0.875,0.0055,0.0055,0.375,0.375,0.03,0.03,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.428714285714286,0.0352171428571429,0.0352171428571429,NA,NA
"605","R2","removal",8,0,0,0,6,5,5,3,NA,NA,"no","roadside",2022,"erigeron","E 14.1","09.06.2022 00:00","Lukmanier (TI)",8.8069242,46.552884,2704843.295,1156505.644,1823.740601,"E 14.1_R2",0.793109795977764,87.5,0,0,37.5,17.5,17.5,3,NA,NA,0.875,0,0,0.375,0.175,0.175,0.03,NA,NA,0.999,0.001,0.001,0.425106958021852,0.2006,0.2006,0.0352171428571429,NA,NA
"606","C2","control",8,1,1,1,8,4,4,2,NA,NA,"no","roadside",2022,"erigeron","E 14.1","09.06.2022 00:00","Lukmanier (TI)",8.8069242,46.552884,2704843.295,1156505.644,1823.740601,"E 14.1_C2",0.793109795977764,87.5,0.05,0.05,87.5,7.5,7.5,0.55,NA,NA,0.875,5e-04,5e-04,0.875,0.075,0.075,0.0055,NA,NA,0.999,0.00157028571428571,0.00157028571428571,0.999,0.0865428571428571,0.0865428571428571,0.00727314285714286,NA,NA
"607","R1","removal",7,6,25,6,5,7,3,2,NA,NA,"no","roadside",2021,"lupinus","L 1.1","22.06.2021 00:00","Sedrun",8.7212678,46.660545,2698080.433,1168359.901,1527.412354,"L 1.1_R1",0.610498144539469,62.5,37.5,37.5,17.5,62.5,3,0.55,NA,NA,0.625,0.375,0.375,0.175,0.625,0.03,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.195549741230592,0.713857142857143,0.0352171428571429,0.00727314285714286,NA,NA
"608","C1","control",7,6,22,6,4,7,2,2,NA,NA,"no","roadside",2021,"lupinus","L 1.1","22.06.2021 00:00","Sedrun",8.7212678,46.660545,2698080.433,1168359.901,1527.412354,"L 1.1_C1",0.610498144539469,62.5,37.5,37.5,7.5,62.5,0.55,0.55,NA,NA,0.625,0.375,0.375,0.075,0.625,0.0055,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.0807711328349626,0.713857142857143,0.00727314285714286,0.00727314285714286,NA,NA
"609","R1","removal",8,6,30,6,7,6,0,2,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R1",0.758640386027927,87.5,37.5,37.5,62.5,37.5,0,0.55,NA,NA,0.875,0.375,0.375,0.625,0.375,0,0.0055,NA,NA,0.999,0.428714285714286,0.428714285714286,0.712053479010926,0.428714285714286,0.001,0.00727314285714286,NA,NA
"610","C1","control",6,8,39,8,6,4,2,1,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C1",0.758640386027927,37.5,87.5,87.5,37.5,7.5,0.55,0.05,NA,NA,0.375,0.875,0.875,0.375,0.075,0.0055,5e-04,NA,NA,0.408467455621302,0.999,0.999,0.425106958021852,0.0865428571428571,0.00727314285714286,0.00157028571428571,NA,NA
"611","R2","removal",6,8,44,8,6,4,0,0,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R2",0.758640386027927,37.5,87.5,87.5,37.5,7.5,0,0,NA,NA,0.375,0.875,0.875,0.375,0.075,0,0,NA,NA,0.408467455621302,0.999,0.999,0.425106958021852,0.0865428571428571,0.001,0.001,NA,NA
"612","C2","control",7,7,24,7,6,4,0,1,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C2",0.758640386027927,62.5,62.5,62.5,37.5,7.5,0,0.05,NA,NA,0.625,0.625,0.625,0.375,0.075,0,5e-04,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.0865428571428571,0.001,0.00157028571428571,NA,NA
"613","R3","removal",6,8,54,8,3,5,4,0,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R3",0.758640386027927,37.5,87.5,87.5,3,17.5,7.5,0,NA,NA,0.375,0.875,0.875,0.03,0.175,0.075,0,NA,NA,0.408467455621302,0.999,0.999,0.0291207590569293,0.2006,0.0865428571428571,0.001,NA,NA
"614","C3","control",7,7,33,7,6,6,2,0,NA,NA,"no","lakeside_meadow",2021,"lupinus","L 3.1","06.07.2021 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C3",0.758640386027927,62.5,62.5,62.5,37.5,37.5,0.55,0,NA,NA,0.625,0.625,0.625,0.375,0.375,0.0055,0,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.428714285714286,0.00727314285714286,0.001,NA,NA
"615","R1","removal",6,8,36,8,5,5,0,3,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R1",0.789945883271521,37.5,87.5,87.5,17.5,17.5,0,3,0,NA,0.375,0.875,0.875,0.175,0.175,0,0.03,0,NA,0.408467455621302,0.999,0.999,0.195549741230592,0.2006,0.001,0.0352171428571429,0.001,NA
"616","C1","control",5,8,32,8,3,5,0,3,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C1",0.789945883271521,17.5,87.5,87.5,3,17.5,0,3,0,NA,0.175,0.875,0.875,0.03,0.175,0,0.03,0,NA,0.172254437869822,0.999,0.999,0.0291207590569293,0.2006,0.001,0.0352171428571429,0.001,NA
"617","R2","removal",6,8,19,8,3,6,0,2,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R2",0.789945883271521,37.5,87.5,87.5,3,37.5,0,0.55,0,NA,0.375,0.875,0.875,0.03,0.375,0,0.0055,0,NA,0.408467455621302,0.999,0.999,0.0291207590569293,0.428714285714286,0.001,0.00727314285714286,0.001,NA
"618","C2","control",7,8,26,8,3,7,0,1,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C2",0.789945883271521,62.5,87.5,87.5,3,62.5,0,0.05,0,NA,0.625,0.875,0.875,0.03,0.625,0,5e-04,0,NA,0.703733727810651,0.999,0.999,0.0291207590569293,0.713857142857143,0.001,0.00157028571428571,0.001,NA
"619","R3","removal",5,8,29,8,5,4,0,0,3,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R3",0.789945883271521,17.5,87.5,87.5,17.5,7.5,0,0,3,NA,0.175,0.875,0.875,0.175,0.075,0,0,0.03,NA,0.172254437869822,0.999,0.999,0.195549741230592,0.0865428571428571,0.001,0.001,0.08084,NA
"620","C3","control",6,8,30,8,3,6,0,2,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C3",0.789945883271521,37.5,87.5,87.5,3,37.5,0,0.55,0,NA,0.375,0.875,0.875,0.03,0.375,0,0.0055,0,NA,0.408467455621302,0.999,0.999,0.0291207590569293,0.428714285714286,0.001,0.00727314285714286,0.001,NA
"621","R4","removal",7,6,10,6,4,7,0,2,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R4",0.789945883271521,62.5,37.5,37.5,7.5,62.5,0,0.55,0,NA,0.625,0.375,0.375,0.075,0.625,0,0.0055,0,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.0807711328349626,0.713857142857143,0.001,0.00727314285714286,0.001,NA
"622","C4","control",8,6,11,6,3,8,0,2,0,NA,"no","roadside_lakeside",2021,"lupinus","L 4.1","06.07.2021 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C4",0.789945883271521,87.5,37.5,37.5,3,87.5,0,0.55,0,NA,0.875,0.375,0.375,0.03,0.875,0,0.0055,0,NA,0.999,0.428714285714286,0.428714285714286,0.0291207590569293,0.999,0.001,0.00727314285714286,0.001,NA
"623","R1","removal",7,7,18,7,5,6,0,0,NA,NA,"no","roadise_riverside",2021,"lupinus","L 4.2","06.07.2021 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_R1",0.798218514865025,62.5,62.5,62.5,17.5,37.5,0,0,NA,NA,0.625,0.625,0.625,0.175,0.375,0,0,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.195549741230592,0.428714285714286,0.001,0.001,NA,NA
"624","C1","control",8,6,17,6,6,7,0,1,NA,NA,"no","roadise_riverside",2021,"lupinus","L 4.2","06.07.2021 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_C1",0.798218514865025,87.5,37.5,37.5,37.5,62.5,0,0.05,NA,NA,0.875,0.375,0.375,0.375,0.625,0,5e-04,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.713857142857143,0.001,0.00157028571428571,NA,NA
"625","R2","removal",6,8,33,8,5,5,0,0,NA,NA,"no","roadise_riverside",2021,"lupinus","L 4.2","06.07.2021 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_R2",0.798218514865025,37.5,87.5,87.5,17.5,17.5,0,0,NA,NA,0.375,0.875,0.875,0.175,0.175,0,0,NA,NA,0.408467455621302,0.999,0.999,0.195549741230592,0.2006,0.001,0.001,NA,NA
"626","C2","control",7,7,25,7,4,7,0,0,NA,NA,"no","roadise_riverside",2021,"lupinus","L 4.2","06.07.2021 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_C2",0.798218514865025,62.5,62.5,62.5,7.5,62.5,0,0,NA,NA,0.625,0.625,0.625,0.075,0.625,0,0,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.0807711328349626,0.713857142857143,0.001,0.001,NA,NA
"627","R1","removal",8,5,NA,5,6,3,6,2,NA,NA,"no","meadow",2021,"lupinus","L 4.3","07.07.2021 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_R1",0.794524262321927,87.5,17.5,17.5,37.5,3,37.5,0.55,NA,NA,0.875,0.175,0.175,0.375,0.03,0.375,0.0055,NA,NA,0.999,0.2006,0.2006,0.425106958021852,0.0352171428571429,0.428714285714286,0.00727314285714286,NA,NA
"628","C1","control",8,6,NA,6,6,2,7,3,NA,NA,"no","meadow",2021,"lupinus","L 4.3","07.07.2021 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_C1",0.794524262321927,87.5,37.5,37.5,37.5,0.55,62.5,3,NA,NA,0.875,0.375,0.375,0.375,0.0055,0.625,0.03,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.00727314285714286,0.713857142857143,0.0352171428571429,NA,NA
